time,OD_1-1,OD_1-2,OD_1-3,OD_1-4,OD_1-5,OD_1-6,OD_1-7,OD_1-8,OD_1-9,OD_1-10,OD_1-11,OD_1-12,OD_1-13,OD_1-14,OD_2-1,OD_2-2,OD_2-3,OD_2-4,OD_2-5,OD_2-6,OD_2-7,OD_2-8,OD_2-9,OD_2-10,OD_2-11,OD_2-12,OD_2-13,OD_2-14,OD_3-1,OD_3-2,OD_3-3,OD_3-4,OD_3-5,OD_3-6,OD_3-7,OD_3-8,OD_3-9,OD_3-10,OD_3-11,OD_3-12,OD_3-13,OD_3-14,OD_4-1,OD_4-2,OD_4-3,OD_4-4,OD_4-5,OD_4-6,OD_4-7,OD_4-8,OD_4-9,OD_4-10,OD_4-11,OD_4-12,OD_4-13,OD_4-14,OD_5-1,OD_5-2,OD_5-3,OD_5-4,OD_5-5,OD_5-6,OD_5-7,OD_5-8,OD_5-9,OD_5-10,OD_5-11,OD_5-12,OD_5-13,OD_5-14,OD_6-1,OD_6-2,OD_6-3,OD_6-4,OD_6-5,OD_6-6,OD_6-7,OD_6-8,OD_6-9,OD_6-10,OD_6-11,OD_6-12,OD_6-13,OD_6-14,OD_7-1,OD_7-2,OD_7-3,OD_7-4,OD_7-5,OD_7-6,OD_7-7,OD_7-8,OD_7-9,OD_7-10,OD_7-11,OD_7-12,OD_7-13,OD_7-14,OD_8-1,OD_8-2,OD_8-3,OD_8-4,OD_8-5,OD_8-6,OD_8-7,OD_8-8,OD_8-9,OD_8-10,OD_8-11,OD_8-12,OD_8-13,OD_8-14,OD_9-1,OD_9-2,OD_9-3,OD_9-4,OD_9-5,OD_9-6,OD_9-7,OD_9-8,OD_9-9,OD_9-10,OD_9-11,OD_9-12,OD_9-13,OD_9-14,OD_10-1,OD_10-2,OD_10-3,OD_10-4,OD_10-5,OD_10-6,OD_10-7,OD_10-8,OD_10-9,OD_10-10,OD_10-11,OD_10-12,OD_10-13,OD_10-14,OD_11-1,OD_11-2,OD_11-3,OD_11-4,OD_11-5,OD_11-6,OD_11-7,OD_11-8,OD_11-9,OD_11-10,OD_11-11,OD_11-12,OD_11-13,OD_11-14,OD_12-1,OD_12-2,OD_12-3,OD_12-4,OD_12-5,OD_12-6,OD_12-7,OD_12-8,OD_12-9,OD_12-10,OD_12-11,OD_12-12,OD_12-13,OD_12-14,OD_13-1,OD_13-2,OD_13-3,OD_13-4,OD_13-5,OD_13-6,OD_13-7,OD_13-8,OD_13-9,OD_13-10,OD_13-11,OD_13-12,OD_13-13,OD_13-14,OD_14-1,OD_14-2,OD_14-3,OD_14-4,OD_14-5,OD_14-6,OD_14-7,OD_14-8,OD_14-9,OD_14-10,OD_14-11,OD_14-12,OD_14-13,OD_14-14
2020-09-25 03:46:38,0,3187,13388,4510,35717,36091,2192,2740,2948,36177,34390,34518,37152,9273,25774,0,28782,25774,15915,9666,1889,27743,1697,1676,27486,27126,25029,26530,2224,3702,0,3992,2070,2884,1526,3073,4359,1764,12663,3160,16841,4682,2822,3748,3566,0,27650,6933,2251,22408,3205,41903,44484,43879,2868,6227,2663,3128,38747,10113,0,4945,2505,7365,22532,7500,6151,33913,36333,26365,4669,4132,2247,50352,30052,0,4191,11563,10726,3522,51596,34903,36876,3792,22171,21116,21021,4054,4457,2674,0,2446,2724,2220,19274,12789,21604,4047,29874,14223,6460,32106,11345,3020,2454,0,2790,3431,20681,31973,15358,2412,46992,3607,7329,3489,46419,47514,2580,47318,0,1728,3384,3896,10280,22296,7753,2964,1960,6283,49673,48244,1866,9383,8487,0,48572,31109,48876,45735,46608,3733,4610,3344,26668,49724,2882,51015,48888,3531,0,10915,43534,48204,53120,4369,52534,7814,57340,7565,7920,57358,5544,9401,4081,0,48884,54878,2304,3440,1768,28079,13424,8574,1853,7226,5678,20130,17670,17738,0,27650,2940,2205,1751,2636,25984,3461,23992,2152,3436,4334,13475,3142,7767,0
2020-09-25 03:47:38,0,3119,11985,3457,36240,35630,2145,3020,4521,35684,35047,35242,36650,19701,26688,0,28509,26224,27360,3145,1868,25849,1196,4479,27008,26596,25029,27518,2128,3492,0,2467,2030,2979,1472,2183,2893,2734,18326,3045,18678,2943,2754,3721,2781,0,19298,6679,2350,19711,9395,39439,44452,44148,2885,6349,2660,3619,37195,8121,0,5593,2628,8711,22070,2274,4728,33333,39917,33008,4829,5300,2137,48371,31897,0,3242,14018,10112,11766,51108,50611,50278,3203,22344,21084,21714,2589,3419,2646,0,2128,2664,2738,21380,16421,22074,4210,29465,3015,3161,32587,9346,4090,2229,0,2804,2963,17437,27917,14763,2352,46440,3754,7101,3239,45456,46384,2724,46848,0,3176,3420,10639,8905,22932,6966,3179,2010,7159,49912,27348,2143,9455,9445,0,48626,25091,51138,44822,47674,3479,3370,3312,30210,28220,2983,48236,48412,3848,0,5036,45405,47266,52271,4081,48126,5730,57732,7175,7637,55677,6945,7550,4004,0,36982,54914,2286,2673,1768,28034,19695,8982,1846,6866,11279,20206,14674,18409,0,27208,3183,2550,1321,2701,19504,3536,19507,2155,3601,6160,15638,3123,7685,0
2020-09-25 03:48:38,0,3429,11073,4394,35922,36224,2174,2811,2934,33014,32735,35328,36162,16056,26224,0,29396,26228,25991,2997,1882,26494,1248,4252,27042,26487,25929,26566,2104,3609,0,3701,2016,2901,1468,2705,4170,2242,17964,3075,16612,3101,6096,3776,3644,0,15587,7064,2320,22750,8708,39763,44462,43366,2925,6505,2628,3442,37780,14338,0,5206,2928,10743,21988,1764,4911,39363,38189,24082,8180,7176,2556,48667,28057,0,3114,10918,11520,7977,48994,47792,36992,3130,22846,21120,22700,2497,4830,2684,0,2132,2636,4834,21394,5332,21608,4306,29660,3615,2162,31634,8968,4041,2156,0,2772,3350,16680,31300,20993,2366,47462,3515,6993,3074,46837,47016,2728,46314,0,9060,3398,4514,9252,24861,7370,3036,2113,7520,49457,17629,2647,8449,9749,0,49118,26034,46347,46396,45804,3504,3148,3322,34388,18625,3037,49297,47934,3617,0,8208,37791,47758,52698,5449,55711,3556,58526,6999,7074,56423,6896,9441,3969,0,38935,54428,2282,2471,1730,28012,18469,8500,1837,7800,5009,20608,18801,16615,0,26758,2751,2768,1452,2690,19357,2772,24068,2359,3107,7401,13289,3100,4613,0
2020-09-25 03:49:38,0,2947,14973,2805,35568,35122,2100,2750,7897,32741,33880,32446,35628,18584,25760,0,15240,25764,25161,2663,1840,26861,1234,2542,26018,26061,24999,25574,1842,3274,0,2356,1926,2711,1443,2383,2563,1692,18364,2855,15996,3431,4375,3679,2344,0,24433,7226,2491,27123,8746,41264,42354,42732,2824,6646,2556,3786,32860,8982,0,4709,2721,7615,21195,2198,4054,27901,36922,21796,5136,5119,2484,47987,24937,0,3084,13831,11062,8043,47684,44706,34893,4141,21820,20602,20706,2615,3989,2834,0,2074,2572,5560,20862,12441,21098,3708,26701,12999,2938,31584,8579,4131,2169,0,2678,4210,12287,31994,15846,2323,45812,3207,5552,2952,40725,46478,2653,45270,0,8800,3312,5825,9055,25656,10407,2914,3186,48748,47484,9958,2278,7839,9918,0,43656,34582,47722,44391,44536,3339,3068,4000,29625,12362,2976,41422,45573,3477,0,7323,35117,45778,50660,3909,54832,3474,55868,7796,7285,53667,6714,10874,4199,0,37152,51604,2232,2391,1672,27020,17610,8439,1826,5837,2534,19116,14226,20455,0,26658,2907,2398,7663,2671,12865,2727,22484,2070,3303,3541,17333,3004,5672,0
2020-09-25 03:50:38,0,3418,16051,2742,37199,34976,2104,2873,8690,35674,34850,34156,37152,19639,25774,0,23596,26224,26308,2675,1794,26349,2885,13819,27534,26480,26899,26066,2629,3507,0,2675,2048,2977,1469,2494,1244,3442,18848,3836,17901,11066,5897,3776,2475,0,30136,7662,2268,37974,8656,32085,44954,44472,2800,6067,2841,3554,36424,9393,0,5500,2904,8517,22044,5804,4352,30701,34650,25302,5315,6865,2548,49600,31654,0,2888,9363,10987,965,51637,52501,36085,2867,22268,20146,21670,2897,4583,2725,0,2122,2662,6773,22318,14216,22110,3562,30160,5150,2087,32106,11325,3881,2120,0,6024,3156,20682,32574,19529,2397,46892,3528,8048,3092,46648,47518,2734,46770,0,8667,3434,3686,9753,26547,3074,4923,2914,50678,50024,8227,2504,8420,9286,0,49578,31158,48968,44745,46282,3511,7244,3868,31788,10148,3080,49326,49422,3599,0,6894,43569,48218,53674,4318,56388,3528,58159,4120,7521,56856,5456,9866,4661,0,42385,53922,2304,2674,2453,28045,17861,8552,1822,7406,2534,22528,14388,11549,0,27172,3131,2224,2853,2637,9982,3593,23931,2421,3569,5135,15834,3063,6444,0
2020-09-25 03:51:38,0,3158,4899,2782,36031,22555,3277,2903,7758,34915,34372,34850,36664,10767,26247,0,27308,26242,24435,5902,1890,27365,1252,2342,23985,26052,27024,26514,2007,1638,0,2481,2016,2857,1494,5566,1280,7040,18149,18581,15384,16530,2782,3936,2167,0,26701,6768,4456,9175,9540,40387,42027,43185,2907,6270,2642,3477,34208,10298,0,5208,2744,10080,21934,8838,6570,37215,33077,36215,5281,7019,2502,48786,26128,0,2792,12508,11733,2176,51292,51392,41601,3033,21876,21102,21734,3466,4921,2628,0,2173,2682,3369,22038,5563,22110,3958,31992,6018,2857,22868,9878,3996,2518,0,7815,3651,17246,33131,20966,2366,46192,4927,7197,3096,46028,45854,2886,45600,0,7924,3452,4172,9110,23577,3056,3272,2178,49710,51042,7668,2732,8192,8930,0,49082,23015,50018,45263,43885,3443,5979,3468,27609,9273,3254,48678,47752,5047,0,4715,46885,45426,53460,4312,55645,3528,58431,5151,7102,42062,5294,7937,4855,0,52707,54928,2300,2403,2491,24229,19166,9060,1882,6023,2610,28532,19183,18201,0,27628,3744,2242,1559,2625,17413,3725,24046,2113,3588,6107,12790,3114,4158,0
2020-09-25 03:52:38,0,3119,8189,2790,36708,18088,2431,3188,6789,34410,34358,35792,36614,19685,26224,0,29396,25546,20996,2974,1866,27304,5146,4215,26530,27174,26055,25628,1720,1695,0,2754,2066,2862,1436,4005,1111,5220,12817,3060,15151,15670,2790,5092,3273,0,27815,7632,2304,27287,10048,41546,41506,44198,2848,6258,2642,3373,36015,20392,0,4898,2758,8279,22579,6206,4862,33969,35518,33328,5349,5959,2520,47455,37791,0,2836,11104,10181,8793,49082,54457,50174,3350,21858,20606,21232,3243,3743,2682,0,2104,2668,5142,22152,12178,22608,4121,28825,3892,2841,30536,7834,3024,2468,0,6934,4326,17297,29456,17089,2512,47575,3500,6227,3150,45969,48367,2556,46155,0,1746,3420,4686,8640,30225,3006,3654,2392,49811,51288,7124,2111,8176,9328,0,48626,28462,47195,45669,45897,3457,7493,3404,31951,8024,2687,50163,48440,3585,0,3830,44964,48204,53264,6194,57872,3542,56913,6622,7392,44084,7048,9338,4793,0,36748,55374,2250,2651,2579,28758,20765,8560,1913,8625,2574,26552,17003,14777,0,26730,2979,2498,2110,2546,14847,3474,24063,2609,3393,3729,14224,3121,7567,0
2020-09-25 03:53:38,0,3404,11832,2804,36694,6375,2328,2794,7521,32737,35328,34358,36022,16433,26233,0,28891,26224,22175,2811,1804,25936,5876,2137,27022,27446,27800,27490,3224,1638,0,2954,1998,2943,1454,3143,1191,5829,14275,3191,16627,16514,2786,3697,5542,0,24659,7763,2318,19661,9202,42792,41906,27440,3090,6337,2628,3212,35233,33421,0,5537,2938,8591,20043,8438,4375,36255,34646,20577,6785,4118,2556,48510,29365,0,2841,11990,9739,8547,50770,54604,34440,3806,21584,21084,21400,2828,4656,2660,0,2114,2672,6048,21380,12244,22106,4017,31098,4324,2214,30794,8660,3672,1962,0,7135,3859,24582,31173,23365,2990,45880,3572,7330,3163,44389,47370,2543,46780,0,2702,3240,4188,10418,21016,7663,3000,3777,49859,49204,8642,2059,9081,8108,0,46520,33133,49842,18079,45583,4014,11214,3647,30471,9287,3001,48012,47780,3581,0,5021,43546,47740,52734,4338,55406,5217,56874,4015,7321,42601,6837,11170,4102,0,53337,53940,3030,2446,1730,28326,18343,8494,1822,6633,3016,27429,15776,18420,0,27650,3174,2289,1587,2573,15184,3787,24060,2052,3443,1808,17874,3043,9039,0
2020-09-25 03:54:39,0,3114,10041,2718,36744,11133,2327,2959,8449,35915,32735,34358,36166,18785,26224,0,28223,26706,11053,2960,2698,25645,4899,2359,27486,27013,26639,27964,3911,3617,0,3484,2030,2844,1452,3073,3175,3067,17169,7765,14635,13146,2718,3740,3966,0,27267,6271,2250,16932,10415,42159,44954,42266,2931,5988,2873,2872,39017,10403,0,5414,2816,11086,22520,4186,7177,35816,35550,35340,6075,6625,2520,48960,38006,0,2892,12949,11140,10886,51967,54653,47396,3019,21824,21116,20710,2688,3898,2664,0,3991,2588,5602,21380,9471,22092,3661,31098,3258,1917,29867,11192,4096,2106,0,6144,2658,13959,33095,24790,2786,33529,3518,6745,3006,46985,34702,2463,32789,0,4115,3420,5723,8739,30727,8232,4850,3397,50297,50066,27504,2083,9033,10549,0,49158,28096,46252,5491,46672,3472,6046,3671,18243,27044,3023,46443,48906,3920,0,7094,40950,47266,54138,4346,53327,6881,57714,7599,7156,35455,5529,9588,3901,0,37114,54896,4234,2673,1750,28316,6947,8486,2036,5988,3380,20942,13150,19928,0,27650,4293,2534,1719,2459,16220,3351,23823,2086,4653,631,18649,3099,10830,0
2020-09-25 03:55:39,0,3153,6067,2772,36542,7537,2385,3003,9083,34416,35792,34358,35538,19227,26702,0,27994,26224,25073,2916,1931,27610,5418,2037,27008,26530,25029,27008,3739,2439,0,1672,2070,2826,1428,3242,1403,4190,11301,3053,16328,12646,2772,3726,13909,0,27437,6624,2304,26156,9160,42628,43950,43722,2845,6255,2682,3599,39826,13934,0,4957,2819,7478,22514,1760,5096,38983,36102,32603,6319,5915,2502,48646,31175,0,2978,12068,9957,4222,52432,46233,35591,2949,20360,21102,20268,2537,5266,2928,0,4344,2626,3658,21786,13394,22092,3990,28970,3664,1992,25476,8581,4211,2160,0,6929,4381,16619,30917,32634,2806,36149,3489,6037,3078,45162,37411,2518,35503,0,10850,3402,4683,9918,16233,8465,3217,2090,17117,48291,49765,1999,9770,10164,0,49546,26154,50222,10867,46768,3790,5083,3302,27016,50063,2977,47683,47938,3585,0,4341,42668,48218,53210,4026,54828,8142,58854,4444,7279,40374,5562,7425,4081,0,38560,53476,4084,2421,1750,28280,18743,8486,1900,6146,2592,21588,21408,16085,0,27664,3040,2241,2141,2736,19474,3443,23581,2066,3450,1207,12155,3047,4734,0
2020-09-25 03:56:39,0,3418,8276,2804,36677,7783,2146,3052,7735,36309,34864,34850,36090,9491,25925,0,29378,26702,25088,2700,2134,26334,3964,6033,27500,27012,23412,26974,3693,1716,0,2521,2030,2632,1465,2966,1557,4168,16278,3359,14591,12662,2804,3972,13776,0,26950,7056,2559,21766,8359,41812,44430,43103,2945,6159,2692,3765,38818,10823,0,5464,2781,8000,22028,2752,4712,38964,35426,24770,6219,7697,2583,48756,36818,0,3192,14517,8136,2702,49830,49419,36089,3590,21201,21084,21077,3097,4221,2660,0,2243,2704,2242,20266,12632,22092,3345,29363,3340,1843,29961,9488,3916,2034,0,7316,3654,20841,32624,32150,2475,32527,3393,6230,3150,45032,33553,2543,33266,0,6102,3366,4299,9310,26595,8083,3205,2044,6444,50012,48359,1862,8897,9372,0,48144,31047,47266,5802,44335,3486,4002,3387,28117,49725,3094,48470,47400,3563,0,6060,46669,47740,52314,4330,53437,3542,56772,6752,7638,43038,6999,8884,4379,0,38455,52506,4702,2439,1730,28740,16660,8525,2126,8477,2556,28068,14640,17482,0,27650,2963,2456,2519,3198,13773,2772,23994,2394,3489,1607,15222,2989,8657,0
2020-09-25 03:57:39,0,3089,9300,2754,35216,7544,2179,3001,8173,35922,35792,34318,36058,19705,25100,0,27748,26233,24933,2929,1987,26258,4984,2188,27012,27008,25029,27008,2528,1638,0,1286,2034,2855,1441,2381,1177,4172,17353,3140,16207,14592,2754,5603,5081,0,12972,7499,2447,31118,9518,42692,44452,44110,2774,6193,2610,3768,39786,14212,0,4650,2747,10703,22118,2738,4719,40304,35762,25172,5824,4381,2516,49600,30070,0,3084,10971,3592,2886,51950,46016,35885,4095,22304,20146,21638,2430,5097,2671,0,2255,2693,1980,21786,14637,22106,4120,28867,3161,1719,30684,9458,3783,2215,0,7534,3169,17720,33612,26057,2460,32433,3791,5950,3110,43143,35119,2568,31415,0,10400,3380,4473,9259,13454,8837,2762,2739,9802,49807,47183,3551,8060,11552,0,47424,30037,46318,5334,46768,3504,9650,3555,32533,49897,2818,50261,47916,3567,0,7442,46535,48222,52746,4803,50062,3564,58242,9517,7284,49094,6704,11562,4622,0,46716,54454,5052,2416,1744,27798,19874,8514,2033,7624,2656,24730,17644,9531,0,28128,4337,2503,2013,2707,12931,2790,24946,2081,4729,529,13335,3104,8385,0
2020-09-25 03:58:39,0,3076,6035,2803,36540,6491,2177,3079,8777,36213,35792,34302,35628,16976,26386,0,28386,25760,25842,2898,2004,26999,5935,1685,27012,27008,25016,27065,3728,1620,0,1485,2034,2795,1414,2603,1426,3676,17435,2990,13454,15512,2768,4001,3125,0,20844,6641,4499,8429,9681,28961,30624,44128,3194,6271,2664,3547,39561,9177,0,4868,2928,6826,22546,8372,6383,39369,35089,32500,5040,4176,2684,49812,25944,0,3195,14079,3546,13667,52043,47633,36377,2844,21862,20128,21232,2415,4657,2646,0,2212,2713,1764,21786,10501,22092,3095,30659,2938,5881,32551,10324,3056,2009,0,6995,3573,21454,33095,22272,2386,25984,3735,6690,3092,44951,26543,3142,26342,0,3198,3366,4893,7768,26637,7808,3948,3222,23748,50404,48916,2302,7775,3749,0,49032,20732,48758,6967,45908,3479,8054,3476,29687,50538,2916,50361,48386,4622,0,5811,45835,47744,52746,4136,46025,3542,58914,8130,7110,44494,6746,11217,4228,0,52118,53940,2638,2639,2133,28294,17974,8504,2020,6163,3488,20827,12297,18247,0,27650,3054,2520,1672,2625,19405,3460,23834,2048,3454,2753,16905,3043,11352,0
2020-09-25 03:59:39,0,3403,19753,2682,37136,7026,2202,2893,7271,27383,34372,34290,36650,17069,26701,0,26043,26252,26012,2390,2034,27128,4775,2848,27036,26558,25220,27022,3584,1652,0,1352,2030,2650,1478,5030,2458,2766,17515,3115,15106,14142,6146,4038,2840,0,24214,7386,2246,29112,8660,38751,34046,42161,2852,6357,2664,5438,39782,10507,0,5468,2841,8928,22051,7289,5626,40616,35075,29855,7734,4073,2534,48359,26799,0,2842,9372,3528,8361,52432,54144,49631,3686,21858,21608,20720,2264,4369,2624,0,2772,2698,2698,21868,11978,21586,3248,28537,2876,3650,31255,7294,3455,2259,0,6533,4448,18625,32574,20268,2342,36975,3305,7666,3071,42024,36929,2785,36367,0,1746,3416,3695,5358,13222,6467,3327,2044,50322,49680,49769,2212,9079,2518,0,48636,24579,40735,48008,46264,3478,5422,3492,29330,49643,3048,49518,47916,3670,0,5923,43769,47258,54152,4080,53564,3564,56122,7154,8630,39697,5343,6424,4843,0,39924,53968,2286,2385,2341,27324,17352,8504,1936,6877,2700,20858,18585,20504,0,28142,3110,2512,1637,2770,17559,3733,23429,2175,3448,7118,10727,3071,1922,0
2020-09-25 04:00:39,0,3379,24499,2538,36730,7065,2102,2716,7132,36191,33213,34268,36130,21536,25760,0,28418,26690,25836,2955,2186,26723,5662,3420,27008,27486,25033,26978,3992,1638,0,1747,2016,3039,1503,3151,1166,2278,17319,3301,15559,13146,5136,4030,5292,0,27420,7228,2300,16695,10701,39469,43462,42537,2879,6213,2664,3821,38744,12259,0,4718,2966,10072,23347,7107,7545,40084,35456,34681,7105,4636,2570,49246,25575,0,2878,12520,3506,8470,50362,49576,40115,3386,20820,21102,21212,2369,4823,2684,0,2022,2669,1782,21840,16556,22092,3985,28133,3222,2975,32120,9313,4475,2172,0,8084,3306,20067,33159,21603,2350,33659,4766,6275,3164,41654,34059,2733,33497,0,2270,3452,4482,2678,26197,4488,3662,2018,50332,49052,48960,2306,8270,2206,0,47652,34271,48758,50148,46286,3450,4251,3294,32275,50616,3020,48336,48442,3549,0,9159,43050,47708,52746,4104,55384,3592,58427,5037,7604,49342,5553,9592,4257,0,54641,53940,2250,4019,2076,28196,18574,8500,2142,8125,3295,20626,13942,17126,0,27632,4396,2216,1560,3084,25482,3389,23036,2303,4788,6809,14330,3047,1872,0
2020-09-25 04:01:39,0,3133,26614,2660,37245,14907,2173,2886,8650,36090,34850,34850,36646,11015,26706,0,28891,26702,26293,4472,1874,26882,4461,2551,26530,27008,25095,27008,3866,1638,0,1024,2012,4193,1463,3019,1374,1746,16525,3088,15334,13146,6417,3487,5928,0,27413,6865,2318,20675,5396,41912,43448,42975,3104,6750,2692,3465,38314,10192,0,4873,2539,7306,19691,7054,21207,36842,34160,36996,8267,5741,2502,49319,34649,0,2798,10749,3510,2582,52316,48038,41919,3112,20928,21084,20266,2286,4019,2712,0,2026,2668,2807,21822,7700,22626,3120,30197,2782,2869,31602,10522,3743,2459,0,7004,3785,15892,33580,17542,2419,33606,3766,8831,3114,47590,33018,2718,31470,0,9182,3384,3636,3432,12780,3020,2994,2182,51216,50174,37040,2086,7727,2358,0,49122,29982,45049,50006,45712,3461,19792,3276,27202,39902,2998,48558,47920,3696,0,7342,42102,48258,54170,4111,57880,3510,57422,3996,6930,50131,6980,9440,4329,0,39376,53940,2264,2698,1782,28304,19199,8500,1914,7358,2642,20148,14602,20220,0,28128,2871,2511,1541,3212,25482,3527,23427,2524,3150,3875,10960,3095,7768,0
2020-09-25 04:02:39,0,3119,30860,2772,36506,34906,2143,2852,8202,36543,35792,34836,36130,19867,26531,0,28490,26692,25831,6177,1919,26520,5416,14075,27031,26587,25392,24743,4148,1638,0,1751,2016,3131,1460,2619,2000,1728,8764,2855,14911,12269,4076,4963,8945,0,26127,7758,2354,29969,3097,42859,44950,44650,2860,9555,2880,3460,37241,10924,0,5550,3075,9136,22535,2242,8256,35497,35031,24182,9949,3946,2502,49216,24824,0,2824,12423,11877,2018,50791,50648,42502,3139,21396,21098,20784,2336,5332,2648,0,3942,2690,5600,22066,12185,22590,3123,29536,3197,5639,31256,10171,3961,2593,0,6310,4591,13590,33041,18858,2424,38391,3827,18650,7812,34114,39819,2718,38823,0,8080,3380,3690,3042,28471,3056,3720,3358,49246,49284,6102,2348,8888,3887,0,52480,23792,45806,49336,45840,3443,12767,5046,29161,8165,3282,47246,47884,3776,0,5918,40258,47280,53692,4086,55645,7810,57378,5658,7404,38775,6902,11174,4094,0,38149,54892,2250,2657,1732,28482,16464,8479,1924,5464,2646,20658,19791,11140,0,25824,3081,2494,1618,3400,25998,3253,24361,2224,3370,5124,17375,3098,11313,0
2020-09-25 04:03:39,0,3404,33228,2768,36178,36214,2194,2954,8049,37189,34836,34850,27876,18724,25931,0,28891,26692,23829,6200,1913,27399,5885,5172,27486,26977,26101,26530,3046,1638,0,1296,2012,3357,1402,2823,1617,1728,16631,5661,10018,12142,2768,3729,4097,0,27998,7479,2246,22017,4067,43162,40653,43498,3152,9431,2678,3305,36693,11037,0,4821,2624,11183,22778,1742,7376,37351,35187,23722,7170,4108,2523,47072,36685,0,2822,12424,11196,8007,50844,52716,37027,2819,20452,21084,19302,2246,3598,2646,0,2680,2730,5937,22138,15959,22092,4010,30048,2987,20412,32098,8105,3864,1760,0,6066,3521,20361,33095,21412,2407,35362,3550,6057,4336,45667,35956,2632,34734,0,9444,3420,3420,2800,14534,4345,3851,1984,50361,48462,16709,2251,9142,3164,0,49068,28528,48268,49358,45458,3497,6997,3272,27165,17738,2673,46922,48924,3567,0,8154,36300,47708,54170,4080,57858,7774,57245,5747,7188,48700,4853,6021,4060,0,38453,54910,2412,2457,1770,28258,20021,8540,1905,6825,10867,20608,17440,17064,0,27154,4624,2248,1494,3427,21369,3538,24021,2057,4849,6066,14345,3137,6886,0
2020-09-25 04:04:39,0,3133,33104,2772,37253,36655,2112,3239,7045,35593,34836,33880,17988,16141,26242,0,28400,25792,26121,6213,1832,26562,5045,5072,27022,27013,24725,26586,4268,1634,0,1305,2434,4121,1462,2918,3290,2270,18149,17608,15157,14167,2772,4030,3243,0,26412,6421,2264,34697,3728,41282,41740,43586,2803,9439,2682,4468,37830,11346,0,5178,3014,7257,22800,3176,7081,35967,38876,33383,4530,2855,2637,47134,26430,0,2784,11931,9449,8394,48067,42046,35397,3124,16340,21066,15222,2232,4887,2664,0,2202,2674,6347,21858,5522,22110,3104,28293,3199,4705,32627,8531,3590,1698,0,7230,3054,17463,32646,15903,2352,33106,3578,31243,4532,44154,33712,2604,32494,0,5106,3434,4041,3493,30214,8224,3330,2006,49521,48325,8130,2384,9461,9259,0,48590,31019,48313,47633,47820,3733,7531,3258,21545,8440,3021,50348,47435,3549,0,3958,39252,47726,52938,5699,55384,5551,57845,3906,6776,46629,5582,7631,4338,0,49291,53958,2250,2653,1744,27686,18706,8486,1879,7382,8837,24976,15327,17016,0,27650,2841,2266,4515,3330,18807,3063,23886,2116,3161,4208,14106,3064,10158,0
2020-09-25 04:05:39,0,3094,32565,2808,36486,36917,3439,2921,10512,34507,34850,32276,12342,22883,26701,0,28009,26224,25509,6376,1852,26721,5095,2262,27008,26973,24795,27017,3896,1638,0,2271,2016,2782,2712,1242,2911,1764,14293,3332,10824,13588,2808,3776,9216,0,24368,7698,2250,15715,3150,41336,43452,44184,2844,9601,2610,3529,34829,10989,0,5660,2544,9638,22161,4812,7257,33335,36258,22693,5887,2944,2160,49790,38421,0,4153,13956,11024,8198,51270,42712,36111,3056,18537,21084,17929,2250,3805,2646,0,3306,2664,3365,21836,12818,21604,3593,29989,2969,2602,30500,9956,3069,1768,0,8874,4239,16604,32102,16815,2434,41425,3782,36505,3365,46085,40117,2531,41257,0,1710,3420,6590,2750,19026,9024,2948,1960,7051,48979,6068,2710,8832,8464,0,48590,25744,49844,44979,45818,3479,5467,3276,28855,7898,3012,48818,49408,3567,0,4148,46759,46784,52300,4327,54811,3528,58745,7501,7789,44430,7427,8471,4691,0,51299,54418,2264,2460,2324,28164,17900,8578,1860,7976,9483,28532,14527,19877,0,27664,2990,2241,3745,3537,11969,2754,24416,2098,3386,2224,10252,3138,5792,0
2020-09-25 04:06:39,0,3458,31713,2750,36140,36919,2339,3012,4024,35207,32749,34319,18222,11677,26011,0,28731,25406,26400,4411,1867,24967,4563,2201,25403,27409,25973,27500,4926,1652,0,2013,1998,3182,1434,2287,2558,2764,15725,3121,12024,12021,2750,3815,11234,0,22981,8034,2286,35326,3114,41424,42970,42728,3062,11601,2642,4176,36372,19422,0,4957,2801,11006,22546,8528,6372,36467,34664,21167,5342,4554,2303,49043,28438,0,3263,11412,11794,3333,49312,45973,48911,3892,18769,21098,18125,2268,4432,2646,0,2577,2646,5142,19756,13646,22092,3254,29344,2814,3969,22368,7491,4014,2325,0,7476,3754,21092,30680,25611,2342,34341,3597,14925,3096,45254,35441,2544,34649,0,3018,3398,4912,10062,30204,8891,2955,3361,7120,48958,5550,2024,8068,7793,0,46994,26311,45522,43612,42476,3751,6303,3258,27435,7288,3041,47528,47934,4129,0,5737,43811,48236,53224,4118,54708,3560,57290,4813,7591,43493,6688,10985,5206,0,39784,54892,2300,2681,2571,28776,17670,8042,1853,5707,10433,26566,18700,23181,0,28142,4524,2771,3472,3424,9606,3392,23787,2080,4977,1768,16676,3093,7760,0
